id,page,headword,pos,gloss,phonetic,example_nandi,example_english,concern,reviewer_action,corrected_headword,corrected_pos,corrected_gloss,corrected_phonetic,corrected_example_nandi,corrected_example_english,splits_into,reviewer_notes,reviewer_name
p170_kowoiwoiet_n,170,kowoiwoiet,noun,hastening. ke-goyoen v,ka:-waywa:y-et,,,GLOSS-LEAK,,,,,,,,,,
p170_koyogisiet_n,170,koyogisiet,noun,"monitoring, koyonietn",ka:-yak-i:s-ye:t,,"[< ki-yonie to compare] comparison, analogy. ke-la V.",CLEAN,,,,,,,,,,
hollis_p170_kuto_n,170,kuto,noun,ant-bear,kutet (sg.def) ; kutes (pl.) ; kutesiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_moso_n,170,moso,noun,baboon,moset (sg.def) ; moson (pl.) ; mosonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_mukang_n,170,mukang,noun,spoon,mukanget (sg.def) ; mukangan (pl.) ; mukanganik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_nianja_n,170,nianja,noun,lake. (alt pl. nianjoi/nianjok),nianjet (sg.def) ; nianjas (pl.) ; nianjasiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_pireyuo_n,170,pireyuo,noun,man's belt,pireyuot (sg.def) ; pireyuos (pl.) ; pireyuosiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_rungu_n,170,rungu,noun,club,rungut (sg.def) ; rungus (pl.) ; rungusiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_salua_n,170,salua,noun,deformed person,saluet (sg.def) ; salus (pl.) ; salusiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_sese_n,170,sese,noun,dog,seset (sg.def) ; sesen (pl.) ; sesenik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p170_sot_n,170,sot,noun,calabash,sotet (sg.def) ; soton (pl.) ; sotonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_iit_n,171,iit,noun,ear,iitit (sg.def) ; iitin (pl.) ; iitik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_ingotio_n,171,ingotio,noun,giraffe,ingotiot (sg.def) ; ingotin (pl.) ; ingotinik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_iririo_n,171,iririo,noun,piece of hide,iririot (sg.def) ; iriren (pl.) ; irirenik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_karna_n,171,karna,noun,iron,karnet (sg.def) ; karin (pl.) ; karik (pl.def),,,CLEAN,,,,,,,,,,
p171_ki_lak_ta_vitv,171,ki-lak-ta,verb_intransitive,to wear with,_ki:-la:k-ta,Mogiloktoi ingor chebut.,One doesn't put on a garment with a caterpillar in it (see chebutietcaterpillar).,RECONSTRUCTED,,,,,,,,,,
hollis_p171_kipsoiyua_n,171,kipsoiyua,noun,cock (male bird),kipsoiyuet (sg.def) ; kipsoon (pl.) ; kipsoonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_kumia_n,171,kumia,noun,honey,kumiat (sg.def) ; kumin (pl.) ; kumik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_kweyo_n,171,kweyo,noun,"sandal, broom",kweyot (sg.def) ; kweon (pl.) ; kweonik (pl.def),,,CLEAN,,,,,,,,,,
p171_labotiet_n,171,labotiet,noun,"[cf. lobotwet] fruit of Sodom apple tree, Solanum incanum. ke-lach v",_la:bo:t-yet ; _la:po:t; _la:bô:t ; _la:bo:t-ik,,"to execute, put to death by stoning, lach (laach) ki-lach V.",HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p171_laganet_n,171,laganet,noun,layer,_lakan-e:t ; _lakan-o; lakan-u:t ; lakan-u:t-ik,,,CLEAN,,,,,,,,,,
p171_lagat_n,171,lagat,noun,"Makat, _lakat-u:t; _lakatu:s-ya, _lakat-u:s-yek/ evening",,,Komi yu lakat. (S/he) was here last night.,CLEAN,,,,,,,,,,
p171_lagatet_n,171,lagatet,noun,"Ochna insculpta (a.k.a O. nandiensis), shrub or small tree to 30 ft., leaves to 5 in. long and to 1.25 in. wide, elliptic withpointed tip; flowers 1 in. diam. and yellow",_lakat-e:t ; _lakatat,,,CLEAN,,,,,,,,,,
p171_laita_n,171,laita,noun,"cold chisel, ke-lak-ta v.itv",_lay-ta ; _lay; lay-wa ; laywe:k,"to leave (pi. obj. only, cf. ke-meto).",Lakte ng'alek che yach. Leave the bad words.,HAS-GHOSTS,,,,,,,,,,
p171_lakwet_n,171,lakwet,noun,"1. child. lakwa. (S/he) is like a child, i.e. immature",_la:k-we:t ; _la:k-wa; la:k-ô:y ; la:k-o:k,,Expressions: lakw ab chi human being (child of a person),CLEAN,,,,,,,,,,
hollis_p171_lamaiyuo_n,171,lamaiyuo,noun,Ximenia americana (tree),lamaiyuet (sg.def) ; lamaon (pl.) ; lamaonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_longno_n,171,longno,noun,arrow used for bleeding cattle,longnet (sg.def) ; longin (pl.) ; longik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_maiyo_n,171,maiyo,noun,digging-stick,maiyat (sg.def) ; maen (pl.) ; maenik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_morna_n,171,morna,noun,finger,mornet (sg.def) ; morin (pl.) ; morik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_sabitia_n,171,sabitia,noun,porcupine quill,sabitiat (sg.def) ; sabiten (pl.) ; sabitenik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_samoiyo_n,171,samoiyo,noun,old man's bracelet,samoiyot (sg.def) ; samoiin (pl.) ; samoiinik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_ser_n,171,ser,noun,nose,serut (sg.def) ; serun (pl.) ; serunek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_serengwa_n,171,serengwa,noun,wooden horn,serengwet (sg.def) ; serengon (pl.) ; serengonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_sororua_n,171,sororua,noun,flower of the banana,sororuet (sg.def) ; sororon (pl.) ; sororonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_terkekya_n,171,terkekya,noun,guinea-fowl,terkekyat (sg.def) ; terkeken (pl.) ; terkekenik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_tiangia_n,171,tiangia,noun,stalk of millet,tiangiat (sg.def) ; tiangin (pl.) ; tianglnik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_twalio_n,171,twalio,noun,cow-bell,twaliot (sg.def) ; twalin (pl.) ; twalik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p171_tyolio_n,171,tyolio,noun,cooked locust,tyoliot (sg.def) ; tyolin (pl.) ; tyolik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_em_n,172,em,noun,earth,emet (sg.def) ; emotinua (pl.) ; emotinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_kat_n,172,kat,noun,neck,katit (sg.def) ; katusua (pl.) ; katusuek (pl.def),,,CLEAN,,,,,,,,,,
p172_ke_lan_da_vitv,172,ke-lan-da,verb_intransitive,to go across water to a place,_ke:-la:n-ta,Kogilanda chebioset kwo kot ab boisio.,"The woman has been carried across to the men's house, i.e. is exposed to men's rituals to change herbad luck.",RECONSTRUCTED,,,,,,,,,,
p172_ke_long'_vven,172,ke-long',verb,"to rise from water, to come across water, to come up from the bottom of a valley or hole",ke:-la:ng,Agni kolong!,"Here, (s/he's) coming across the river.",RECONSTRUCTED,,,,,,,,,,
p172_ki_lalany_v,172,ki-lalany,verb,to warm,_ki:-lala:ny,Ilalanya!,Make me warm!.,RECONSTRUCTED,,,,,,,,,,
p172_ki_long'_vvencau,172,ki-long',verb,bring hither across a river or road (opposite of ki-landa),ki:-la:ng,Ilong'u logok.,(S/he) is bringing the children across the river.,RECONSTRUCTED,,,,,,,,,,
hollis_p172_kipeperia_n,172,kipeperia,noun,portion,kipeperiat (sg.def) ; kipeperua (pl.) ; kipeperuek (pl.def),,,CLEAN,,,,,,,,,,
p172_ko_lal_vi,172,ko-lal,verb_intransitive,to bum,_ko-lal,Lolei mat.,The fire is buming.,HAS-GHOSTS,,,,,,,,,,
hollis_p172_kor_n,172,kor,noun,country,koret (sg.def) ; korotinua (pl.) ; korotinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_kor2_n,172,kor2,noun,stubble. (homograph of country),koret (sg.def) ; korotinua (pl.) ; korotinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_kut_n,172,kut,noun,mouth,kutit (sg.def) ; kutusua (pl.) ; kutusuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_kwetio_n,172,kwetio,noun,buttock,kwetiot (sg.def) ; kwetua (pl.) ; kwetuek (pl.def),,,CLEAN,,,,,,,,,,
p172_lal_v,172,lal,verb,to cough,_ke:-la:l,Lolei chito.,The person is coughing.,RECONSTRUCTED,,,,,,,,,,
p172_lalang'_a,172,lalang',adjective,"Malang, lalang(-e:n)/ 1. warm",,Lolong' chego.,Themilkis warm.,CLEAN,,,,,,,,,,
p172_lalet_n,172,lalet,noun,"horn, lalet ab mwaita hom of oil",_la:l-e:t ; _la:l; la:l-ô:y. la:lo:k,,,CLEAN,,,,,,,,,,
p172_lamaiat_n,172,lamaiat,noun,dark blueblack fruit of lomoiwet,_lamay-a:t ; _lamay-a:; _lamay ; _lama-e:k,,Tui kut lamaia. (His/her) lips are black (as) the lamaya fmit.,HAS-GHOSTS,,,,,,,,,,
hollis_p172_lokoiyo_n,172,lokoiyo,noun,answer,lokoiyot (sg.def) ; lokoiyua (pl.) ; lokoiyuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_lol_n,172,lol,noun,bag,lolet (sg.def) ; lolotinua (pl.) ; lolotinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_long_n,172,long,noun,shield,longet (sg.def) ; longotinua (pl.) ; longotinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_mo_n,172,mo,noun,belly,moiet (sg.def) ; mootinua (pl.) ; mootinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_musio_n,172,musio,noun,carcase,musiot (sg.def) ; musua (pl.) ; musuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_ngot_n,172,ngot,noun,spear,ngotit (sg.def) ; ngotua (pl.) ; ngotuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_or_n,172,or,noun,"path, clan",oret (sg.def) ; ortinua (pl.) ; ortinuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_siwo_n,172,siwo,noun,stinging-nettle,siwot (sg.def) ; siwa (pl.) ; siwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_sokwo_n,172,sokwo,noun,notch in the butt of arrow,sokwot (sg.def) ; sokwa (pl.) ; sokwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_susuo_n,172,susuo,noun,grass,susuot (sg.def) ; susua (pl.) ; susuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p172_tungwo_n,172,tungwo,noun,cough,tungwot (sg.def) ; tungwa (pl.) ; tungwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_akwo_n,173,akwo,noun,bag,akwot (sg.def) ; akwai (pl.) ; akwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_ingua_n,173,ingua,noun,"herb, vegetable",inguot (sg.def) ; ingui (pl.) ; inguek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_kapkiruog_n,173,kap-kiruog,noun,place of assembly,kap-kiruoget (sg.def) ; kap-kiruogut (pl.) ; kap-kiruogutik (pl.def),,,CLEAN,,,,,,,,,,
p173_ke_le_v,173,ke-le,verb,to say,ke:-le,Kele ne?,What did you say?.,RECONSTRUCTED,,,,,,,,,,
hollis_p173_kesua_n,173,kesua,noun,seed,kesuot (sg.def) ; kesui (pl.) ; kesuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_kiruog_n,173,kiruog,noun,"advice, assembly",kiruoget (sg.def) ; kiruogut (pl.) ; kiruogutik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_koto_n,173,koto,noun,arrow,kotet (sg.def) ; koti (pl.) ; kotiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_kowo_n,173,kowo,noun,bone,kowet (sg.def) ; kowoi (pl.) ; kowek (pl.def),,,CLEAN,,,,,,,,,,
p173_lapchat_n,173,lapchat,noun,watery place,_lap-ca:t ; _lap-ca:,Mowendi lapchandanin ra.,I'm not going to that watery place today.,CLEAN,,,,,,,,,,
p173_lapkei_a,173,lapkei,adjective,"light, luminous",_lapke:y ; lapke:-e:n,Lapkei emet.,It's light (i.e. not darkness).,CLEAN,,,,,,,,,,
p173_laptet_n,173,laptet,noun,pupil of eye. ki-las V,_la:pt-e:t ; _la:pt-6; _la:pto:s-ya ; _la:pt-o:s-yek,,"to praise, ki-las kei v.refl.",HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p173_latet_n,173,latet,noun,castration,_lat-e:t ; _lat-6,,,CLEAN,,,,,,,,,,
p173_latet_n,173,latet,noun,scrotum,_lat-e:t ; _lat-a,,,CLEAN,,,,,,,,,,
p173_latit_n,173,latit,noun,"bit, an indeterminate amountremainmg. taman ak latit ten and a bit",_la:t-it ; _la:t; _la:t-inwa ; _la:t-inwe:k,,,CLEAN,,,,,,,,,,
hollis_p173_lelua_n,173,lelua,noun,jackal,leluot (sg.def) ; lelue (pl.) ; leluek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_met_n,173,met,noun,head,metit (sg.def) ; metoa (pl.) ; metoek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_mistoa_n,173,mistoa,noun,herdsman,mistoat (sg.def) ; mistoe (pl.) ; mistoek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_ruto_n,173,ruto,noun,visitor,ruteet (sg.def) ; rutoi (pl.) ; rutoik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_siro_n,173,siro,noun,"band, stripe",siret (sg.def) ; sireyua (pl.) ; sireyuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_sombe_n,173,sombe,noun,ostrich-feather head-dress,sombet (sg.def) ; sombenut (pl.) ; sombenutik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_suwe_n,173,suwe,noun,loin,suwet (sg.def) ; suwenut (pl.) ; suwenutik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p173_tilia_n,173,tilia,noun,"peace, relation",tiliet (sg.def) ; tilionut (pl.) ; tilionutik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_ei_n,174,ei,noun,bullock,eito (sg.def) ; ein (pl.) ; einik (pl.def),,,CLEAN,,,,,,,,,,
p174_ke_legechechan_v,174,ke-legechechan,verb,to look beautiful in striped clothing,_ke:-lekececan,Kogomar kot ib kolegechechan.,(S/he) painted the house until it was striped.,RECONSTRUCTED,,,,,,,,,,
hollis_p174_koii_n,174,koii,noun,"stone, egg",koiita (sg.def) ; koiin (pl.) ; koiik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_kong_n,174,kong,noun,hole,konda (sg.def) ; kongin (pl.) ; kongik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_kong2_n,174,kong2,noun,eye. (homograph),konda (sg.def) ; konyan (pl.) ; konyek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_kutung_n,174,kutung,noun,"elbow, knee",kutunda (sg.def) ; kutungwa (pl.) ; kutungwek (pl.def),,,CLEAN,,,,,,,,,,
p174_lebel_a,174,lebel,adjective,"level, flat, koita ne lebel a flat stone",_lepe:l ; lepe:l-e:n,,,CLEAN,,,,,,,,,,
p174_lebelindo_n,174,lebelindo,noun,flatness,lepe:l-in-ta ; lepe:l-in,,,CLEAN,,,,,,,,,,
p174_legechech_a,174,legechech,adjective,"zebra-coloured, striped",_lekecec ; lekecec-e:n,Legechech teta.,The cow is zebra-coloured.,HAS-GHOSTS,,,,,,,,,,
p174_legei_a,174,legei,adjective,spotted,leke:y ; leke:-e:n,,,CLEAN,,,,,,,,,,
p174_legemet_n,174,legemet,noun,"ridge, bluff, escarpment",_lekem-e:t ; _lekem; _lekem-o:s-ya ; _lekem-o:s-yek,Kalany legem Jelegem.,Jelegem climbed the bluff.,HAS-GHOSTS,,,,,,,,,,
hollis_p174_litei_n,174,litei,noun,whetstone,liteito (sg.def) ; liteiua (pl.) ; liteiuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_matang_n,174,matang,noun,cheek,matanda (sg.def) ; matongwa (pl.) ; matongwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_melmel_n,174,melmel,noun,scorpion,melmeldo (sg.def) ; melmelua (pl.) ; melmeluek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_moi_n,174,moi,noun,calf,moita (sg.def) ; moii (pl.) ; moiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_motony_n,174,motony,noun,vulture,motonda (sg.def) ; motongwa (pl.) ; motongwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_mwai_n,174,mwai,noun,oil,mwaita (sg.def) ; mwan (pl.) ; mwanik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_ngeng_n,174,ngeng,noun,salt-lick,ngenda (sg.def) ; ngengwa (pl.) ; ngengwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_ngetuny_n,174,ngetuny,noun,lion,ngetundo (sg.def) ; ngetunyik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_pesen_n,174,pesen,noun,debt,pesendo (sg.def) ; pesenua (pl.) ; pesenuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_ror_n,174,ror,noun,heifer,rorta (sg.def) ; rorua (pl.) ; roruek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_sirim_n,174,sirim,noun,chain. (alt sirimai),sirimdo (sg.def) ; sirimwa (pl.) ; sirimwagik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_tiony_n,174,tiony,noun,animal,tiondo (sg.def) ; tiongin (pl.) ; tiongik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p174_uk_n,174,uk,noun,hump,ukta (sg.def) ; ukwa (pl.) ; ukwek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_imanya_n,175,imanya,noun,castor oil plant,imanyat (sg.def) ; iman (pl.) ; imanek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_ipandia_n,175,ipandia,noun,Indian corn,ipandiat (sg.def) ; ipande (pl.) ; ipandek (pl.def),,,CLEAN,,,,,,,,,,
p175_ke_lel_v,175,ke-lel,verb,"not to remember a former acquaintance, mistake one thing for another, err, hurt by mistake",_ke:-le:l,Kalelin.,I hurt you by mistake.,RECONSTRUCTED,,,,,,,,,,
p175_ke_lelech_vt,175,ke-lelech,verb_transitive,to shake,_ke:-lelec,Lelech ingwek.,Shake the vegetables. Melee inkw-e:k/ ke-lelek-ta v.itv.,CLEAN,,,,,,,,,,
p175_ke_lelesan_v,175,ke-lelesan,verb,to adorn (self),_ke:-lelesan,Lelesoni Jemnego.,Jemnego is adorning herself.,RECONSTRUCTED,,,,,,,,,,
hollis_p175_kecheia_n,175,kecheia,noun,star,kecheiat (sg.def) ; kechei (pl.) ; kecheik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_kongonyo_n,175,kongonyo,noun,crested crane,kongonyot (sg.def) ; kongony (pl.) ; kongonyik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_kororia_n,175,kororia,noun,feather,kororiat (sg.def) ; koror (pl.) ; kororik (pl.def),,,CLEAN,,,,,,,,,,
p175_legetetwet_n,175,legetetwet,noun,"Carissa edulis, much-branched scrambling shrub to 10 ft. with simple or bifurcated spines; berries small, red, edible; a stick ofthis shrub is put in the roof ofa house to keep snakes away or burned inside a house for the same effect",leketet-we:t,,,CLEAN,,,,,,,,,,
p175_legetiet_n,175,legetiet,noun,"woman'sbelt, legetiet ab Tobwores the belt of Tobwores",leket-ye:t ; leket-ya; leket-ay ; leket-a-i:k,,,CLEAN,,,,,,,,,,
p175_lei_a,175,lei,adjective,"white, bright, ei ne lei a white ox",le:l ; _le:lac(-e:n),,Lel-met name ofcow with white forehead,CLEAN,,,,,,,,,,
p175_lekwelet_n,175,lekwelet,noun,"Canthium gueinzii, a climbing shrub of highland forest with blackish, edible fruit",lekwel-e:t ; lekwel,,,CLEAN,,,,,,,,,,
p175_leldet_n,175,leldet,noun,"core, pure part, cream of. leldet ab mat flame of a fire",le:l-te:t,,,CLEAN,,,,,,,,,,
p175_lelechwet_n,175,lelechwet,noun,"Tarchonanthus camphoratus, a much branched shrub or small tree reaching ht. of 15-20 ft.; narrowly oval leaves up to 2.5 in. long smell of camphor when crushed, covered on underside with whitish hairs",lelec-we:t ; lelec-wa; lelec-ô:n ; lelec-ô:n-ik,,,CLEAN,,,,,,,,,,
p175_lelek_n,175,lelek,noun,"ornaments, decorations, jewelry, keai lele to adorn oneself",_lel-e:k ; _lele; _lele-ya: ; _lele-ya:t,,,CLEAN,,,,,,,,,,
p175_lelesta_n,175,lelesta,noun,"decoration, adornment",_leles-ta ; _lele; leles-wa ; leles-we:k,,Lelmokwoprn.,HAS-GHOSTS,,,,,,,,,,
p175_lelutiet_n,175,lelutiet,noun,"error, mistake",le:lu:t-yet ; le:lu:t; le:lu:t ; le:lu:t-ik,,,CLEAN,,,,,,,,,,
p175_lelwot_n,175,lelwot,noun,jackal,le:l-wa:t ; le:l-wa:; le:lway ; le:l-wek,,,CLEAN,,,,,,,,,,
p175_Lem_n,175,Lem,noun,"Mem, _lem-e:k; lem-i:n, lem-i:n-tet/ Luo or Luyia, male Luo or Luyia (in sg.)",,,,CLEAN,,,,,,,,,,
p175_lembechat_n,175,lembechat,noun,lie(s),_le:mpec ; _le:mpece:k; _le:mpec-a:t ; _le:mpec-a:,,Kamwa lembech. (S/he) told a lie.,CLEAN,,,,,,,,,,
hollis_p175_maiya_n,175,maiya,noun,beer,maiyat (sg.def) ; maiyo (pl.) ; maiyek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_makandia_n,175,makandia,noun,bean,makandiat (sg.def) ; makanda (pl.) ; makandek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_makorio_n,175,makorio,noun,merchant,makoriot (sg.def) ; mokore (pl.) ; mokorek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_mopcho_n,175,mopcho,noun,sugar-cane,mopchot (sg.def) ; mop (pl.) ; mopik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_mumia_n,175,mumia,noun,oath,mumiat (sg.def) ; muma (pl.) ; mumek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_muria_n,175,muria,noun,rat,muriat (sg.def) ; mur (pl.) ; murek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_ndorio_n,175,ndorio,noun,red bead,ndoriot (sg.def) ; ndore (pl.) ; ndorek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_orokcha_n,175,orokcha,noun,eagle,orokchat (sg.def) ; orok (pl.) ; orokik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_pelio_n,175,pelio,noun,elephant,peliot (sg.def) ; pel (pl.) ; pelek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_pusia_n,175,pusia,noun,flour,pusiat (sg.def) ; pusio (pl.) ; pusiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_roboonio_n,175,roboonio,noun,potato,robooniot (sg.def) ; roboon (pl.) ; roboonik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_segemya_n,175,segemya,noun,bee,segemyat (sg.def) ; segem (pl.) ; segemik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_solopcho_n,175,solopcho,noun,cockroach,solopchot (sg.def) ; solop (pl.) ; solopik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p175_sumeyo_n,175,sumeyo,noun,hair,sumeyot (sg.def) ; sume (pl.) ; sumek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_arawa_n,176,arawa,noun,"moon, month",arawet (sg.def) ; araa (pl.) ; arawek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_aruwa_n,176,aruwa,noun,kid (young goat),aruwet (sg.def) ; are (pl.) ; arek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_chorin_n,176,chorin,noun,thief,chorindet (sg.def) ; chor (pl.) ; chorik (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_kanameyuo_n,176,kanameyuo,noun,tongs,kanameyuot (sg.def) ; kaname (pl.) ; kanameyuek (pl.def),,,CLEAN,,,,,,,,,,
p176_ke_lengel_v,176,ke-lengel,verb,to climb a steep hill at an angle,_ke:-le:nkel,Kalengel tuga tulwet.,The cattle climbed the hill.,RECONSTRUCTED,,,,,,,,,,
p176_ke_lepleban_v,176,ke-lepleban,verb,to speak rapidly (speech condition),_ke:-leplepan,LepleboniJebichi.,Jebichi speaks rapidly (speechdefect).,RECONSTRUCTED,,,,,,,,,,
hollis_p176_kipsikisin_n,176,kipsikisin,noun,Lumbwa person,kipsikisindet (sg.def) ; kipsikis (pl.) ; kipsikisiek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_kitongin_n,176,kitongin,noun,smith,kitongindet (sg.def) ; kitong (pl.) ; kitongik (pl.def),,,CLEAN,,,,,,,,,,
p176_ko_lenge_v,176,ko-lenge,verb,"to have enough space, be ample, be loosefitting, spacious, wide",_ko:-lenke,Ilengei ingoriet.,The dress is loose-fitting.,RECONSTRUCTED,,,,,,,,,,
hollis_p176_kwendo_n,176,kwendo,noun,firewood,kwendet (sg.def) ; kwen (pl.) ; kwenik (pl.def),,,CLEAN,,,,,,,,,,
p176_lemenyi_n,176,lemenyi,noun,"wife's sister's husband (reciprocal), ko-len-da vAtv",leme:nyi,"to go down, disappearbelowhorizon (of sun or moon).",Kalenda asista. The sun went down.,CLEAN,,,,,,,,,,
hollis_p176_lemin_n,176,lemin,noun,Kavirondo person,lemindet (sg.def) ; lem (pl.) ; lemek (pl.def),,,CLEAN,,,,,,,,,,
p176_lengu_n,176,lengu,noun,mi: ce:-ka le:nku/ lenji (see le say),le:nku ; le:nk-u:t; le:nku:s-ya ; le:nk-u:n ; le:nk-u:s-yek ; le:nk-u:n-ik compartment in traditional house where milk was stored. Mi chego lengu. The milk is in the lengu.,,,CROSS-REF,,,,,,,,,,
p176_lepleb_a,176,lepleb,adjective,"Meplep, leplep(-e:n)/ 1. flaccid, flabby",,,Lepleb borto. (His/her) body is flabby.,CLEAN,,,,,,,,,,
p176_leplebanet_n,176,leplebanet,noun,speech defect ofrapid speech,_leplepan-e:t ; _leplepan-6,,Leseruprn.,HAS-GHOSTS,,,,,,,,,,
p176_let_v,176,let,verb,"[cf ke-la to braid] to spin (hair, thread), braid by spinning",_ki:-le:t,Kogilet kotit.,(His) hair has been spun (two strands rolledtogether)back.,RECONSTRUCTED,,,,,,,,,,
p176_letut_n,176,letut,noun,"1. behind, last, rear. 2. behind or rear of female animal, esp. ofcow (in sec. form)",let ; let-u:t,Kasus kerbesik teta letut.,The ticks bit the cow in the behind.,CLEAN,,,,,,,,,,
hollis_p176_lumeyua_n,176,lumeyua,noun,stout pole,lumeyuot (sg.def) ; lume (pl.) ; lumeyuek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_masaein_n,176,masaein,noun,Masai person,masaeindet (sg.def) ; masae (pl.) ; masaeek (pl.def),,,CLEAN,,,,,,,,,,
hollis_p176_nandiin_n,176,nandiin,noun,Nandi person,nandiindet (sg.def) ; nandi (pl.) ; nandiek (pl.def),,,CLEAN,,,,,,,,,,
